STATION_ID
GHCND:US1AZMR0220
GHCND:US1AZMR0561
GHCND:US1AZMR0420
GHCND:US1AZMR0502
GHCND:US1AZMR0593
GHCND:US1AZMR0539
GHCND:US1AZMR0596
GHCND:US1AZMR0410
GHCND:US1AZMR0584
GHCND:US1AZMR0015
GHCND:US1AZMR0131
GHCND:US1AZMR0025
GHCND:US1AZMR0001
GHCND:US1AZMR0283
GHCND:US1AZMR0039
GHCND:US1AZMR0353
GHCND:US1AZMR0343
GHCND:US1AZMR0487
GHCND:US1AZMR0140
GHCND:US1AZMR0198
GHCND:US1AZMR0610
GHCND:US1AZMR0034
GHCND:US1AZMR0254
GHCND:US1AZMR0506
GHCND:US1AZMR0303
GHCND:US1AZMR0326
GHCND:US1AZMR0531
GHCND:US1AZMR0024
GHCND:US1AZMR0222
GHCND:US1AZMR0062
GHCND:USW00053156
GHCND:US1AZMR0101
GHCND:US1AZMR0027
GHCND:US1AZMR0057
GHCND:US1AZMR0356
GHCND:US1AZMR0440
GHCND:US1AZMR0156
GHCND:US1AZMR0203
GHCND:US1AZMR0211
GHCND:US1AZMR0082
GHCND:US1AZMR0228
GHCND:USC00026482
GHCND:USW00023183
GHCND:USW00093140
GHCND:USW00003184
GHCND:USC00026476
GHCND:USW00093105
GHCND:USW00023111
GHCND:USC00026479
GHCND:USW00023104
GHCND:USC00026603
GHCND:US1AZMR0425
GHCND:US1AZMR0362
GHCND:USR0000AROO
GHCND:US1AZMR0110
GHCND:US1AZMR0244
GHCND:US1AZMR0618
GHCND:US1AZMR0510
GHCND:US1AZMR0235
GHCND:US1AZMR0264
GHCND:US1AZMR0241
GHCND:US1AZMR0232
GHCND:US1AZMR0016
GHCND:US1AZMR0620
GHCND:US1AZMR0361
GHCND:US1AZMR0273
GHCND:US1AZMR0375
GHCND:US1AZMR0207
GHCND:US1AZMR0113
GHCND:US1AZMR0108
GHCND:US1AZMR0277
GHCND:US1AZMR0164
GHCND:US1AZMR0518
GHCND:US1AZMR0013
GHCND:US1AZMR0045
GHCND:US1AZMR0061
GHCND:US1AZMR0351
GHCND:US1AZMR0406
GHCND:US1AZMR0366
GHCND:US1AZMR0350
GHCND:US1AZMR0071
GHCND:US1AZMR0387
GHCND:US1AZMR0424
GHCND:US1AZMR0019
GHCND:US1AZMR0384
GHCND:US1AZMR0580
GHCND:USW00003192
GHCND:USC00027661
GHCND:USC00027751
GHCND:USC00023573
GHCND:USC00028112
GHCND:USC00028214
GHCND:US1AZMR0603
GHCND:US1AZMR0103
GHCND:US1AZMR0597
GHCND:US1AZMR0340
GHCND:US1AZMR0333
GHCND:US1AZMR0555
GHCND:US1AZMR0281
GHCND:US1AZMR0026
GHCND:US1AZMR0590
GHCND:US1AZMR0199
GHCND:US1AZMR0005
GHCND:US1AZMR0532
GHCND:USC00028268
GHCND:USC00028273
GHCND:US1AZMR0641
GHCND:US1AZMR0042
GHCND:US1AZMR0287
GHCND:US1AZMR0626
GHCND:US1AZMR0413
GHCND:US1AZMR0488
GHCND:US1AZMR0174
GHCND:US1AZMR0262
GHCND:US1AZMR0517
GHCND:US1AZMR0535
GHCND:US1AZMR0239
GHCND:US1AZMR0314
GHCND:US1AZMR0421
GHCND:US1AZMR0472
GHCND:US1AZMR0066
GHCND:US1AZMR0316
GHCND:US1AZMR0381
GHCND:USC00028489
GHCND:US1AZMR0267
GHCND:US1AZMR0161
GHCND:US1AZMR0602
GHCND:US1AZMR0432
GHCND:US1AZMR0126
GHCND:US1AZMR0255
GHCND:USC00028494
GHCND:US1AZMR0032
GHCND:US1AZMR0451
GHCND:US1AZMR0477
GHCND:US1AZMR0581
GHCND:US1AZMR0352
GHCND:US1AZMR0065
GHCND:US1AZMR0063
GHCND:US1AZMR0246
GHCND:USC00028499
GHCND:USC00028500
GHCND:USC00029015
GHCND:USC00028598
GHCND:US1AZMR0253
GHCND:US1AZMR0507
GHCND:USC00028641
GHCND:USC00028653
GHCND:US1AZMR0448
GHCND:USC00028566
GHCND:USC00029095
GHCND:US1AZMR0437
GHCND:USC00029287
GHCND:USC00029464
GHCND:USC00029634
