CONYR,RESYR,PCI_2,CRACK_INDX,IRI,AADT,TRUCKS,years_since_repair
1928.0,1988.0,33.0,35.0,175.28,3790.0,385.0,37.0
1982.0,2014.0,76.0,83.0,104.1,4418.0,328.0,11.0
1978.0,0.0,13.0,16.0,250.24,9914.0,628.0,47.0
1953.0,1987.0,61.0,78.0,181.24,5422.0,247.0,38.0
1953.0,2012.0,54.0,73.0,198.72,10133.0,370.0,13.0
1935.0,1957.0,37.0,62.0,247.79,8800.0,381.0,68.0
1933.0,1957.0,52.0,74.0,206.62,5467.0,313.0,68.0
1949.0,2017.0,66.0,65.0,131.99,4943.0,260.0,8.0
1954.0,2004.0,80.0,84.0,80.0,4300.0,625.0,21.0
1972.0,2014.0,78.0,83.0,86.55,4413.0,401.0,11.0
1972.0,2014.0,81.0,87.0,87.7,3192.0,399.0,11.0
1972.0,2007.0,72.0,73.0,99.97,2200.0,415.0,18.0
1972.0,2009.0,70.0,79.0,116.56,2200.0,415.0,16.0
1972.0,2009.0,67.0,69.0,110.37,2137.0,415.0,16.0
1972.0,2009.0,63.0,62.0,120.9,2316.0,400.0,16.0
1972.0,2006.0,86.0,94.0,69.64,1860.0,327.0,19.0
1972.0,2006.0,86.0,97.0,73.73,1380.0,317.0,19.0
1999.0,0.0,75.0,73.0,84.01,11741.0,8921.0,26.0
1985.0,0.0,61.0,57.0,111.98,12907.0,10023.0,40.0
1990.0,0.0,74.0,84.0,107.04,13100.0,10172.0,35.0
1989.0,0.0,69.0,66.0,95.51,11912.0,9428.0,36.0
1991.0,0.0,74.0,74.0,87.72,11950.0,9853.0,34.0
1989.0,0.0,64.0,49.0,91.32,11850.0,9831.0,36.0
1991.0,0.0,74.0,76.0,92.22,11685.0,9762.0,34.0
1988.0,2022.0,72.0,77.0,115.02,11637.0,9715.0,3.0
2000.0,0.0,72.0,55.0,60.33,12200.0,9815.0,25.0
1959.0,2022.0,95.0,100.0,40.5,12922.0,9707.0,3.0
1981.0,2022.0,87.0,85.0,58.96,1710.0,262.0,3.0
1981.0,2021.0,94.0,100.0,44.65,1210.0,265.0,4.0
1930.0,2021.0,93.0,100.0,45.94,1210.0,265.0,4.0
1936.0,2021.0,91.0,95.0,55.22,1217.0,266.0,4.0
1936.0,2006.0,73.0,85.0,113.34,1620.0,267.0,19.0
1936.0,2006.0,79.0,86.0,90.35,2010.0,267.0,19.0
1936.0,2006.0,76.0,88.0,105.39,2133.0,266.0,19.0
1936.0,2006.0,75.0,88.0,108.38,2130.0,265.0,19.0
1936.0,2006.0,81.0,91.0,84.67,2203.0,265.0,19.0
1977.0,2021.0,88.0,96.0,73.39,2600.0,196.0,4.0
1978.0,2021.0,89.0,97.0,70.2,2215.0,158.0,4.0
1978.0,2021.0,89.0,98.0,73.72,2210.0,158.0,4.0
1978.0,2021.0,87.0,94.0,76.31,2053.0,158.0,4.0
1941.0,2012.0,73.0,75.0,102.38,1573.0,158.0,13.0
1941.0,2012.0,75.0,81.0,103.49,1680.0,150.0,13.0
1938.0,0.0,24.0,61.0,273.88,6400.0,414.0,87.0
1930.0,1972.0,63.0,85.0,164.47,6650.0,646.0,53.0
1972.0,0.0,36.0,54.0,218.69,12200.0,659.0,53.0
1958.0,1996.0,58.0,78.0,152.93,4866.0,573.0,29.0
1972.0,2007.0,83.0,94.0,82.77,2203.0,382.0,18.0
2000.0,0.0,84.0,98.0,88.33,2880.0,422.0,25.0
1972.0,2007.0,57.0,58.0,119.01,2880.0,422.0,18.0
2000.0,0.0,85.0,98.0,84.41,2880.0,422.0,25.0
1971.0,2017.0,73.0,80.0,112.41,3040.0,420.0,8.0
1979.0,2017.0,83.0,87.0,62.99,1297.0,494.0,8.0
1930.0,2015.0,80.0,92.0,68.58,2430.0,503.0,10.0
1930.0,2015.0,78.0,76.0,73.3,2430.0,503.0,10.0
1930.0,2015.0,84.0,91.0,50.23,2430.0,503.0,10.0
1990.0,2022.0,47.0,12.0,86.31,11880.0,9394.0,3.0
1992.0,0.0,68.0,78.0,122.94,11993.0,9867.0,33.0
1990.0,2022.0,63.0,48.0,68.94,11844.0,9830.0,3.0
1992.0,0.0,75.0,85.0,110.75,11635.0,9741.0,33.0
1987.0,0.0,72.0,81.0,115.69,11537.0,9664.0,38.0
2008.0,0.0,77.0,99.0,119.65,11500.0,9648.0,17.0
1987.0,0.0,76.0,88.0,101.65,11687.0,9740.0,38.0
1959.0,1999.0,59.0,59.0,130.35,12150.0,9827.0,26.0
1959.0,1999.0,51.0,64.0,172.16,12510.0,9843.0,26.0
1981.0,2009.0,67.0,67.0,94.85,13010.0,9740.0,16.0
1936.0,2006.0,81.0,87.0,77.05,2240.0,265.0,19.0
1936.0,2006.0,75.0,83.0,94.5,4016.0,266.0,19.0
1930.0,2006.0,72.0,94.0,138.07,7000.0,314.0,19.0
1930.0,1967.0,79.0,100.0,114.8,7300.0,286.0,58.0
1930.0,1967.0,73.0,100.0,154.69,6900.0,286.0,58.0
1930.0,1967.0,74.0,88.0,124.68,3830.0,264.0,58.0
1938.0,2007.0,64.0,67.0,105.97,2155.0,245.0,18.0
1938.0,2007.0,67.0,68.0,98.23,2299.0,251.0,18.0
1940.0,2017.0,88.0,93.0,49.18,1680.0,222.0,8.0
1978.0,0.0,46.0,42.0,159.05,3586.0,526.0,47.0
1928.0,2022.0,77.0,70.0,75.53,705.0,107.0,3.0
1928.0,2022.0,91.0,96.0,56.0,1043.0,66.0,3.0
1929.0,2022.0,91.0,98.0,61.07,1170.0,65.0,3.0
1929.0,2022.0,88.0,97.0,78.31,2363.0,167.0,3.0
1976.0,0.0,85.0,91.0,94.23,3040.0,218.0,49.0
1977.0,2022.0,94.0,98.0,44.62,2776.0,226.0,3.0
1928.0,2022.0,84.0,91.0,79.91,1797.0,177.0,3.0
1928.0,2009.0,76.0,83.0,92.85,1050.0,107.0,16.0
1929.0,2009.0,78.0,81.0,84.62,873.0,104.0,16.0
1930.0,2015.0,85.0,91.0,51.08,3044.0,469.0,10.0
1938.0,2015.0,57.0,72.0,163.59,3793.0,400.0,10.0
1999.0,2020.0,92.0,97.0,51.74,2215.0,349.0,5.0
1999.0,2020.0,92.0,97.0,55.18,2010.0,349.0,5.0
1995.0,0.0,50.0,71.0,158.8,2472.0,406.0,30.0
2001.0,0.0,69.0,85.0,142.93,3962.0,463.0,24.0
1988.0,0.0,63.0,92.0,181.53,5900.0,489.0,37.0
1962.0,2017.0,79.0,78.0,76.79,5600.0,522.0,8.0
1962.0,0.0,75.0,87.0,83.78,5203.0,527.0,63.0
1931.0,2009.0,65.0,49.0,80.59,3963.0,640.0,16.0
1962.0,2009.0,82.0,93.0,81.07,18516.0,14506.0,16.0
1991.0,0.0,79.0,94.0,102.5,18191.0,14610.0,34.0
1991.0,1992.0,82.0,95.0,91.37,18000.0,14665.0,33.0
1991.0,0.0,79.0,92.0,97.32,18000.0,14641.0,34.0
1997.0,0.0,78.0,77.0,76.01,18394.0,14710.0,28.0
1995.0,0.0,81.0,94.0,93.47,18650.0,14745.0,30.0
1991.0,0.0,79.0,88.0,97.11,17916.0,14000.0,34.0
1993.0,2018.0,86.0,100.0,56.33,19500.0,15069.0,7.0
1995.0,2018.0,79.0,89.0,89.43,17275.0,12576.0,7.0
1994.0,2018.0,88.0,100.0,47.76,19025.0,11845.0,7.0
1940.0,2017.0,89.0,93.0,45.65,950.0,142.0,8.0
1948.0,2013.0,58.0,58.0,135.92,1665.0,240.0,12.0
1948.0,2013.0,72.0,69.0,84.75,1392.0,214.0,12.0
1938.0,2022.0,92.0,98.0,49.09,1136.0,240.0,3.0
1930.0,2022.0,86.0,99.0,83.42,1693.0,290.0,3.0
1938.0,2022.0,91.0,98.0,51.0,1910.0,290.0,3.0
1938.0,2022.0,93.0,99.0,41.61,1510.0,290.0,3.0
1954.0,2014.0,79.0,89.0,92.76,1295.0,290.0,11.0
1992.0,0.0,73.0,88.0,119.26,1285.0,290.0,33.0
1959.0,2015.0,80.0,74.0,60.7,1740.0,260.0,10.0
1991.0,2009.0,0.0,0.0,0.0,840.0,104.0,16.0
1953.0,2009.0,77.0,70.0,73.4,840.0,104.0,16.0
1953.0,2009.0,82.0,81.0,70.75,840.0,104.0,16.0
1928.0,2009.0,79.0,86.0,88.96,943.0,104.0,16.0
1987.0,2019.0,76.0,81.0,97.36,2325.0,247.0,6.0
1952.0,2019.0,77.0,81.0,88.72,3730.0,390.0,6.0
1948.0,1994.0,53.0,68.0,177.49,3133.0,268.0,31.0
1929.0,2022.0,44.0,35.0,139.99,1724.0,191.0,3.0
1929.0,2022.0,45.0,45.0,146.68,1528.0,139.0,3.0
1962.0,2009.0,64.0,68.0,111.47,3755.0,978.0,16.0
1938.0,1985.0,42.0,46.0,184.22,2707.0,736.0,40.0
1938.0,1985.0,39.0,27.0,165.91,2260.0,615.0,40.0
1938.0,1985.0,47.0,32.0,122.78,2390.0,615.0,40.0
2016.0,0.0,89.0,99.0,67.85,1963.0,527.0,9.0
2016.0,0.0,90.0,100.0,68.83,1605.0,483.0,9.0
2012.0,0.0,89.0,100.0,73.42,1180.0,388.0,13.0
1970.0,2020.0,91.0,97.0,58.8,3580.0,512.0,5.0
1932.0,2020.0,95.0,100.0,35.81,3580.0,512.0,5.0
1932.0,2020.0,94.0,100.0,35.24,3580.0,512.0,5.0
1994.0,2009.0,59.0,62.0,140.52,30975.0,13425.0,16.0
2015.0,0.0,80.0,87.0,81.73,23745.0,12039.0,10.0
1989.0,0.0,85.0,79.0,39.78,18625.0,11483.0,36.0
1989.0,0.0,84.0,74.0,37.06,18350.0,11536.0,36.0
1993.0,0.0,83.0,72.0,38.73,17233.0,11355.0,32.0
1994.0,0.0,94.0,96.0,36.11,17078.0,11335.0,31.0
1996.0,0.0,81.0,67.0,41.37,15728.0,11301.0,29.0
1994.0,0.0,90.0,94.0,48.66,14822.0,10977.0,31.0
1995.0,0.0,86.0,91.0,67.36,14812.0,11168.0,30.0
2020.0,0.0,85.0,94.0,79.13,14700.0,11104.0,5.0
1958.0,2015.0,78.0,72.0,66.71,2105.0,267.0,10.0
1959.0,0.0,67.0,53.0,67.58,2430.0,267.0,66.0
1969.0,2015.0,81.0,78.0,56.73,2360.0,219.0,10.0
1968.0,2012.0,81.0,81.0,68.41,3757.0,287.0,13.0
1948.0,2012.0,81.0,88.0,83.43,7233.0,481.0,13.0
1948.0,2016.0,82.0,89.0,73.44,8100.0,476.0,9.0
1935.0,2016.0,60.0,65.0,140.9,8100.0,476.0,9.0
1973.0,0.0,28.0,70.0,254.28,15625.0,866.0,52.0
1972.0,2006.0,57.0,65.0,137.46,20000.0,929.0,19.0
1948.0,2005.0,76.0,82.0,103.97,4342.0,310.0,20.0
1928.0,2017.0,83.0,86.0,71.17,3610.0,389.0,8.0
1928.0,2000.0,45.0,39.0,157.36,1764.0,278.0,25.0
1928.0,2003.0,60.0,67.0,143.15,1480.0,131.0,22.0
1928.0,2015.0,75.0,84.0,107.22,1730.0,131.0,10.0
1972.0,2009.0,76.0,74.0,78.27,6750.0,455.0,16.0
1971.0,2009.0,66.0,70.0,108.82,8043.0,539.0,16.0
1984.0,0.0,30.0,39.0,212.36,14808.0,836.0,41.0
1985.0,0.0,43.0,53.0,178.8,15900.0,811.0,40.0
1984.0,0.0,72.0,85.0,114.34,4287.0,732.0,41.0
1996.0,0.0,83.0,99.0,98.2,4208.0,887.0,29.0
1937.0,2018.0,88.0,89.0,53.83,3933.0,674.0,7.0
1977.0,0.0,56.0,70.0,147.87,4187.0,807.0,48.0
1931.0,2016.0,88.0,96.0,60.26,3357.0,723.0,9.0
1993.0,2016.0,92.0,97.0,50.1,2960.0,664.0,9.0
1931.0,2016.0,92.0,100.0,55.02,2960.0,664.0,9.0
1993.0,2016.0,91.0,97.0,54.5,3840.0,664.0,9.0
1931.0,2015.0,91.0,99.0,55.84,4824.0,664.0,10.0
1931.0,2012.0,77.0,86.0,111.48,8100.0,664.0,13.0
1979.0,0.0,82.0,67.0,37.6,13987.0,9618.0,46.0
1959.0,1979.0,82.0,69.0,37.83,14000.0,9617.0,46.0
1971.0,2008.0,77.0,72.0,60.27,14300.0,9605.0,17.0
1991.0,0.0,77.0,88.0,100.43,15000.0,9655.0,34.0
1991.0,0.0,74.0,88.0,112.79,15000.0,9655.0,34.0
1991.0,0.0,78.0,92.0,101.29,15000.0,9655.0,34.0
1991.0,0.0,72.0,83.0,111.87,15275.0,9681.0,34.0
1991.0,0.0,75.0,92.0,119.21,16050.0,9731.0,34.0
1988.0,0.0,85.0,80.0,44.81,23187.0,9964.0,37.0
1988.0,0.0,56.0,51.0,131.96,48700.0,7435.0,37.0
1972.0,2009.0,76.0,80.0,91.26,9830.0,1069.0,16.0
1972.0,0.0,73.0,75.0,105.29,13257.0,728.0,53.0
1997.0,0.0,77.0,94.0,115.14,4356.0,996.0,28.0
1997.0,0.0,81.0,98.0,106.31,9760.0,2359.0,28.0
1997.0,0.0,79.0,95.0,109.37,9083.0,2521.0,28.0
1997.0,0.0,76.0,88.0,110.63,11275.0,2889.0,28.0
1997.0,0.0,79.0,95.0,109.37,11335.0,2953.0,28.0
1994.0,0.0,66.0,78.0,130.72,12625.0,3962.0,31.0
1994.0,0.0,79.0,93.0,105.92,11740.0,3759.0,31.0
1994.0,0.0,70.0,83.0,120.0,17346.0,2746.0,31.0
1937.0,2007.0,32.0,46.0,229.43,16525.0,1089.0,18.0
1968.0,0.0,22.0,56.0,311.57,27025.0,1129.0,57.0
1990.0,0.0,26.0,44.0,227.53,16183.0,632.0,35.0
1927.0,1983.0,41.0,48.0,181.91,14150.0,632.0,42.0
1981.0,2016.0,65.0,69.0,120.48,8566.0,1167.0,9.0
1920.0,2021.0,65.0,90.0,167.03,16800.0,1311.0,4.0
1920.0,2021.0,72.0,95.0,133.04,8350.0,1684.0,4.0
1960.0,2021.0,77.0,97.0,117.83,9030.0,2607.0,4.0
1921.0,2021.0,85.0,100.0,88.07,9508.0,2431.0,4.0
2022.0,0.0,80.0,97.0,104.55,7270.0,1407.0,3.0
1954.0,2012.0,82.0,95.0,90.02,4666.0,740.0,13.0
1954.0,2012.0,79.0,94.0,107.19,4750.0,805.0,13.0
1954.0,2012.0,85.0,97.0,81.2,4530.0,809.0,13.0
1992.0,2012.0,82.0,93.0,84.79,4900.0,802.0,13.0
1930.0,1997.0,61.0,73.0,142.2,11260.0,789.0,28.0
1989.0,0.0,59.0,64.0,126.5,13633.0,689.0,36.0
1999.0,0.0,68.0,77.0,120.98,14314.0,493.0,26.0
2022.0,0.0,87.0,100.0,101.14,15450.0,490.0,3.0
2000.0,0.0,67.0,87.0,146.86,7100.0,490.0,25.0
1959.0,2022.0,95.0,100.0,39.14,14040.0,9658.0,3.0
1959.0,2008.0,69.0,58.0,57.02,14000.0,9616.0,17.0
1971.0,2008.0,79.0,74.0,50.75,14257.0,9585.0,17.0
1955.0,2004.0,75.0,71.0,56.68,15000.0,9655.0,21.0
1955.0,2008.0,77.0,72.0,42.93,15000.0,9655.0,17.0
1966.0,2004.0,71.0,68.0,63.46,15000.0,9655.0,21.0
1955.0,2008.0,75.0,75.0,68.59,15241.0,9666.0,17.0
1966.0,2004.0,79.0,85.0,65.97,15930.0,9676.0,21.0
2015.0,0.0,75.0,81.0,97.04,10800.0,1491.0,10.0
1974.0,2016.0,76.0,70.0,69.17,5810.0,1297.0,9.0
1974.0,2009.0,84.0,89.0,64.01,6466.0,1408.0,16.0
1980.0,2009.0,79.0,84.0,81.81,4812.0,1379.0,16.0
1980.0,2012.0,75.0,76.0,80.83,4360.0,1320.0,13.0
1999.0,0.0,65.0,59.0,108.59,4900.0,1129.0,26.0
2002.0,0.0,78.0,87.0,102.66,4900.0,1129.0,23.0
2002.0,0.0,79.0,91.0,105.18,5400.0,1211.0,23.0
2002.0,0.0,76.0,93.0,125.83,5650.0,1252.0,23.0
2002.0,2016.0,82.0,82.0,55.43,5650.0,1252.0,9.0
2004.0,0.0,76.0,83.0,99.43,6725.0,605.0,21.0
2004.0,0.0,63.0,67.0,152.75,8650.0,697.0,21.0
1921.0,2009.0,73.0,81.0,107.0,10600.0,804.0,16.0
1966.0,2010.0,63.0,74.0,140.89,18675.0,533.0,15.0
1992.0,0.0,36.0,21.0,139.17,8220.0,406.0,33.0
2009.0,0.0,74.0,85.0,112.06,5300.0,0.0,16.0
1956.0,2023.0,94.0,100.0,64.42,8667.0,251.0,2.0
1921.0,2023.0,93.0,100.0,70.05,7800.0,240.0,2.0
2015.0,0.0,84.0,95.0,79.96,6900.0,229.0,10.0
1921.0,2015.0,84.0,95.0,78.55,5900.0,224.0,10.0
1930.0,2005.0,58.0,66.0,153.98,12783.0,564.0,20.0
1955.0,2005.0,52.0,63.0,178.09,9875.0,601.0,20.0
1980.0,2005.0,64.0,82.0,169.55,7433.0,586.0,20.0
1939.0,2014.0,77.0,75.0,69.38,5700.0,584.0,11.0
1939.0,2014.0,77.0,77.0,69.23,5700.0,584.0,11.0
1939.0,1995.0,38.0,43.0,200.34,2918.0,401.0,30.0
1939.0,1995.0,50.0,51.0,159.77,1990.0,340.0,30.0
1939.0,2015.0,62.0,60.0,120.79,1990.0,340.0,10.0
1939.0,1995.0,48.0,46.0,166.05,1990.0,340.0,30.0
1997.0,0.0,77.0,77.0,83.46,20655.0,11258.0,28.0
1996.0,0.0,81.0,87.0,81.98,16428.0,9997.0,29.0
1964.0,2005.0,75.0,82.0,87.48,17300.0,10014.0,20.0
1964.0,2005.0,76.0,89.0,98.81,17650.0,10256.0,20.0
1970.0,0.0,70.0,85.0,135.38,29000.0,13053.0,55.0
2017.0,0.0,81.0,98.0,105.38,21750.0,10619.0,8.0
2017.0,0.0,83.0,98.0,98.6,18516.0,9439.0,8.0
2014.0,0.0,63.0,68.0,129.16,19400.0,9913.0,11.0
2017.0,0.0,77.0,89.0,101.77,18325.0,8919.0,8.0
2017.0,0.0,69.0,81.0,124.96,18600.0,8979.0,8.0
1936.0,2016.0,82.0,83.0,59.82,5650.0,1252.0,9.0
2002.0,0.0,75.0,95.0,127.08,5650.0,1252.0,23.0
1940.0,2020.0,94.0,99.0,32.0,0.0,0.0,5.0
2018.0,0.0,83.0,96.0,85.07,1777.0,180.0,7.0
1938.0,2020.0,95.0,99.0,26.72,2260.0,481.0,5.0
2015.0,0.0,82.0,94.0,96.43,2360.0,375.0,10.0
1938.0,2020.0,94.0,99.0,33.76,2194.0,378.0,5.0
1938.0,2021.0,91.0,99.0,52.15,2015.0,332.0,4.0
1930.0,2021.0,95.0,100.0,33.29,1792.0,409.0,4.0
1921.0,2015.0,89.0,99.0,68.58,4663.0,205.0,10.0
1929.0,2015.0,89.0,98.0,66.78,4695.0,158.0,10.0
1929.0,2015.0,84.0,95.0,72.96,6000.0,144.0,10.0
2014.0,2015.0,87.0,98.0,64.31,7800.0,195.0,10.0
1929.0,2015.0,78.0,88.0,103.02,7633.0,192.0,10.0
1929.0,2015.0,93.0,99.0,51.85,7000.0,195.0,10.0
1929.0,2015.0,94.0,99.0,48.91,7767.0,192.0,10.0
1929.0,2018.0,78.0,92.0,116.91,11300.0,267.0,7.0
1963.0,2009.0,63.0,67.0,129.69,10612.0,521.0,16.0
1939.0,1995.0,43.0,36.0,162.4,1990.0,340.0,30.0
1959.0,2017.0,81.0,91.0,78.45,1235.0,502.0,8.0
1992.0,2012.0,89.0,98.0,68.35,4675.0,807.0,13.0
1939.0,2012.0,79.0,83.0,81.95,4650.0,814.0,13.0
1992.0,2012.0,88.0,96.0,64.39,4650.0,814.0,13.0
1939.0,2012.0,62.0,46.0,89.62,4650.0,814.0,13.0
1992.0,2012.0,81.0,86.0,81.54,4900.0,802.0,13.0
2000.0,0.0,66.0,72.0,127.02,7012.0,490.0,25.0
1968.0,2022.0,89.0,98.0,67.2,13677.0,2675.0,3.0
2020.0,0.0,87.0,100.0,83.95,14850.0,11133.0,5.0
1962.0,2021.0,95.0,99.0,33.8,14819.0,11154.0,4.0
1962.0,2021.0,95.0,99.0,33.56,15000.0,11216.0,4.0
2021.0,0.0,87.0,100.0,101.14,13871.0,10927.0,4.0
1985.0,2009.0,82.0,93.0,74.92,13921.0,11033.0,16.0
1990.0,0.0,92.0,96.0,44.47,14018.0,10734.0,35.0
1990.0,0.0,87.0,98.0,71.01,14591.0,11173.0,35.0
1988.0,2005.0,82.0,94.0,76.8,14875.0,11225.0,20.0
1997.0,0.0,83.0,92.0,78.93,15307.0,11268.0,28.0
1996.0,0.0,86.0,99.0,79.97,16428.0,11366.0,29.0
1930.0,2018.0,88.0,96.0,66.05,1653.0,335.0,7.0
1930.0,2021.0,97.0,99.0,31.13,1830.0,336.0,4.0
1930.0,2013.0,93.0,96.0,46.03,1827.0,327.0,12.0
1930.0,1984.0,77.0,82.0,85.21,3174.0,522.0,41.0
1930.0,1984.0,76.0,80.0,73.66,5480.0,854.0,41.0
1957.0,2019.0,83.0,93.0,88.77,8033.0,639.0,6.0
1930.0,2019.0,87.0,96.0,73.82,5331.0,565.0,6.0
1930.0,2016.0,88.0,93.0,43.1,2875.0,508.0,9.0
1930.0,1992.0,89.0,94.0,44.1,2060.0,505.0,33.0
1923.0,1989.0,41.0,64.0,194.18,24700.0,426.0,36.0
1923.0,1994.0,0.0,0.0,0.0,25200.0,430.0,31.0
1923.0,1989.0,23.0,46.0,248.62,12600.0,430.0,36.0
1923.0,1994.0,29.0,56.0,315.97,19733.0,424.0,31.0
1952.0,2019.0,66.0,86.0,153.56,17050.0,429.0,6.0
2001.0,0.0,36.0,50.0,205.8,14900.0,399.0,24.0
1965.0,2001.0,50.0,78.0,205.16,15425.0,309.0,24.0
1931.0,2016.0,77.0,95.0,97.83,13533.0,309.0,9.0
1965.0,2009.0,50.0,54.0,161.77,6066.0,309.0,16.0
1965.0,2009.0,57.0,48.0,121.16,5133.0,230.0,16.0
2006.0,0.0,68.0,88.0,129.58,8533.0,189.0,19.0
1968.0,2022.0,88.0,100.0,78.07,21308.0,2957.0,3.0
1971.0,2022.0,83.0,100.0,103.29,27440.0,3125.0,3.0
2019.0,0.0,86.0,98.0,79.56,30545.0,2953.0,6.0
1968.0,2022.0,91.0,99.0,58.95,14040.0,2680.0,3.0
1968.0,2022.0,90.0,100.0,59.22,22272.0,3012.0,3.0
1971.0,2022.0,83.0,99.0,98.63,26480.0,3236.0,3.0
2019.0,0.0,86.0,99.0,75.39,29291.0,3020.0,6.0
2001.0,0.0,70.0,78.0,120.78,8418.0,2466.0,24.0
2001.0,0.0,75.0,90.0,111.98,5866.0,2002.0,24.0
2001.0,0.0,71.0,73.0,108.3,6820.0,2751.0,24.0
1989.0,0.0,57.0,42.0,99.85,16180.0,9559.0,36.0
2023.0,0.0,89.0,100.0,95.53,18820.0,9962.0,2.0
1989.0,2019.0,55.0,61.0,133.41,19337.0,9905.0,6.0
1989.0,2019.0,69.0,80.0,120.84,22496.0,9957.0,6.0
1989.0,2019.0,49.0,55.0,152.71,26241.0,10208.0,6.0
1989.0,2016.0,72.0,62.0,89.27,34083.0,10743.0,9.0
1989.0,0.0,42.0,12.0,128.79,41575.0,10947.0,36.0
1989.0,0.0,25.0,23.0,216.12,45950.0,6230.0,36.0
1989.0,2013.0,72.0,71.0,97.65,47278.0,15128.0,12.0
1989.0,2020.0,82.0,99.0,102.64,50571.0,17785.0,5.0
2016.0,0.0,84.0,89.0,61.34,1795.0,392.0,9.0
1928.0,2000.0,75.0,79.0,85.56,2120.0,353.0,25.0
1999.0,0.0,34.0,30.0,174.71,3837.0,389.0,26.0
1999.0,0.0,74.0,89.0,121.92,4791.0,361.0,26.0
1956.0,2001.0,75.0,80.0,95.78,3500.0,336.0,24.0
1928.0,2001.0,71.0,74.0,105.0,2925.0,322.0,24.0
1956.0,2001.0,77.0,84.0,97.74,2890.0,322.0,24.0
1928.0,2001.0,68.0,68.0,106.48,2570.0,324.0,24.0
1931.0,2001.0,64.0,66.0,118.27,2343.0,323.0,24.0
1931.0,2012.0,84.0,89.0,70.39,5727.0,188.0,13.0
1931.0,2012.0,83.0,88.0,71.07,4980.0,188.0,13.0
1931.0,2013.0,90.0,95.0,55.37,3795.0,188.0,12.0
1931.0,2013.0,89.0,92.0,55.48,2687.0,188.0,12.0
1931.0,2013.0,91.0,95.0,53.24,2458.0,207.0,12.0
1931.0,2009.0,91.0,91.0,41.89,2383.0,220.0,16.0
1929.0,2009.0,59.0,65.0,147.43,2440.0,256.0,16.0
1929.0,2022.0,91.0,100.0,82.39,1650.0,275.0,3.0
1931.0,2022.0,91.0,100.0,82.39,1273.0,291.0,3.0
2001.0,0.0,77.0,84.0,103.95,8800.0,2747.0,24.0
2019.0,0.0,91.0,98.0,60.55,7920.0,2744.0,6.0
1926.0,2011.0,66.0,76.0,126.4,14867.0,2751.0,14.0
2022.0,0.0,87.0,100.0,101.14,7233.0,2723.0,3.0
2013.0,0.0,78.0,91.0,109.3,15033.0,2681.0,12.0
2017.0,0.0,89.0,98.0,69.44,8950.0,2671.0,8.0
2006.0,0.0,87.0,99.0,84.4,5278.0,2391.0,19.0
2006.0,0.0,87.0,99.0,85.53,2591.0,1680.0,19.0
2006.0,0.0,66.0,73.0,127.29,3450.0,791.0,19.0
1928.0,2012.0,71.0,64.0,79.15,4110.0,1120.0,13.0
2017.0,2022.0,93.0,100.0,69.34,14900.0,9267.0,3.0
1999.0,0.0,73.0,89.0,120.65,13878.0,9120.0,26.0
1969.0,2021.0,73.0,74.0,73.91,13150.0,8989.0,4.0
1969.0,2006.0,69.0,67.0,70.4,12350.0,8751.0,19.0
1969.0,2006.0,54.0,39.0,93.32,12050.0,8773.0,19.0
1969.0,2006.0,67.0,61.0,66.92,12050.0,8773.0,19.0
1998.0,0.0,84.0,96.0,85.21,11670.0,8856.0,27.0
1986.0,0.0,76.0,92.0,124.19,13300.0,10282.0,39.0
1986.0,0.0,69.0,89.0,131.96,13039.0,10124.0,39.0
2005.0,0.0,79.0,91.0,98.76,13100.0,10172.0,20.0
1920.0,2001.0,68.0,68.0,102.61,3095.0,322.0,24.0
1920.0,2001.0,60.0,50.0,106.01,3770.0,322.0,24.0
2002.0,0.0,77.0,95.0,124.55,6080.0,493.0,23.0
1936.0,1981.0,36.0,64.0,255.41,8250.0,406.0,44.0
1964.0,0.0,39.0,59.0,307.09,8450.0,303.0,61.0
1964.0,0.0,25.0,54.0,279.17,5195.0,160.0,61.0
1966.0,2018.0,86.0,84.0,65.9,5725.0,216.0,7.0
1970.0,2018.0,86.0,83.0,63.2,6550.0,362.0,7.0
1970.0,2016.0,74.0,81.0,108.1,6000.0,441.0,9.0
1970.0,2016.0,81.0,84.0,76.42,3000.0,440.0,9.0
1931.0,2022.0,91.0,100.0,82.39,855.0,238.0,3.0
1974.0,2002.0,65.0,70.0,130.69,1030.0,309.0,23.0
1931.0,1995.0,53.0,36.0,111.89,1738.0,406.0,30.0
1933.0,1997.0,65.0,56.0,97.66,1895.0,406.0,28.0
1961.0,1997.0,70.0,69.0,90.0,1890.0,406.0,28.0
1933.0,1997.0,64.0,58.0,95.03,1600.0,349.0,28.0
1935.0,1997.0,70.0,73.0,93.79,1850.0,443.0,28.0
1935.0,1997.0,68.0,69.0,81.87,2713.0,564.0,28.0
1935.0,2005.0,58.0,53.0,127.29,2480.0,483.0,20.0
1973.0,2012.0,67.0,62.0,99.78,4190.0,1152.0,13.0
1934.0,2012.0,65.0,51.0,83.61,4530.0,1239.0,13.0
1934.0,2012.0,62.0,52.0,91.76,4700.0,1282.0,13.0
1989.0,0.0,67.0,88.0,145.39,5667.0,1171.0,36.0
1999.0,0.0,72.0,89.0,132.11,7600.0,948.0,26.0
2023.0,0.0,87.0,100.0,101.14,10100.0,979.0,2.0
1934.0,2007.0,66.0,69.0,123.0,12600.0,1042.0,18.0
